Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000186188,FFAR4,Gene Expression,0.017529862754520047,2.1441332137772662e-05,2.930110077521291e-05,743,0.13824542670543535,692
ENSG00000205927,OLIG2,Gene Expression,0.0175283367330025,2.163654720588326e-05,2.9561171781479233e-05,845,0.14435853721317315,764
ENSG00000110801,PSMD9,Gene Expression,0.017502510425790235,2.2598146829810872e-05,3.0867968886390444e-05,25124,4.070520781097872,5812
ENSG00000129654,FOXJ1,Gene Expression,0.01748768257181578,2.2733732509383486e-05,3.105082603491691e-05,964,0.16203844436463674,877
ENSG00000132603,NIP7,Gene Expression,0.017460102713144077,2.3701794291453027e-05,3.2363270292816403e-05,6361,1.0605883994721759,3767
ENSG00000137252,HCRTR2,Gene Expression,0.017458321560348725,2.341316123777304e-05,3.1976406444184285e-05,836,0.13442538158383133,771
ENSG00000165171,METTL27,Gene Expression,0.017452204271402576,2.386147564514829e-05,3.257638359922556e-05,3473,0.558614633965152,2526
ENSG00000104221,BRF2,Gene Expression,0.01744863319937484,2.4019208985759377e-05,3.278924942120316e-05,7344,1.1637746651470395,4033
ENSG00000049283,EPN3,Gene Expression,0.017445012673065783,2.3606811388798832e-05,3.223601219786346e-05,887,0.14838923598132708,802
ENSG00000168955,TM4SF20,Gene Expression,0.017437227999586104,2.371697315295407e-05,3.2381550127337666e-05,826,0.1425457426713237,781
ENSG00000170619,COMMD5,Gene Expression,0.017435837132158717,2.430043161560924e-05,3.317064881940408e-05,19917,3.255196027412855,5692
ENSG00000204193,TXNDC8,Gene Expression,0.017432158869080373,2.3492226456811593e-05,3.208196552540479e-05,391,0.062372687113613864,375
ENSG00000267796,LIN37,Gene Expression,0.017429317230395227,2.4512855985481252e-05,3.3458086503287874e-05,7252,1.1642698315900832,4031
ENSG00000101452,DHX35,Gene Expression,0.017416635925911684,2.482791497460113e-05,3.3883000075182286e-05,6622,1.1051745900539196,3849
ENSG00000173653,RCE1,Gene Expression,0.017404429013454414,2.505248330830767e-05,3.4186890674437816e-05,2144,0.35627046174153193,1744
ENSG00000118514,ALDH8A1,Gene Expression,0.017374214209215776,2.4732552684092468e-05,3.375540618122609e-05,400,0.0680152675149046,381
ENSG00000105492,SIGLEC6,Gene Expression,0.017373706846989807,2.544266694926023e-05,3.471409845586664e-05,782,0.14379994743269298,712
ENSG00000165125,TRPV6,Gene Expression,0.017373369915542777,2.5457019439123485e-05,3.473105965290832e-05,556,0.09424299466278353,535
ENSG00000186919,ZACN,Gene Expression,0.017368602621056113,2.5250291561862426e-05,3.445422105704914e-05,549,0.09966432275796913,523
ENSG00000139656,SMIM2,Gene Expression,0.01736426148655398,2.5803678619151782e-05,3.520135072058009e-05,887,0.15117038336726746,799
ENSG00000115009,CCL20,Gene Expression,0.01734513771943944,2.6197413027784222e-05,3.57357859419903e-05,748,0.13243924439498717,692
ENSG00000008197,TFAP2D,Gene Expression,0.017341592213725675,2.628914768920687e-05,3.585821495342885e-05,708,0.12189681340466069,653
ENSG00000178372,CALML5,Gene Expression,0.017338362371004164,2.649054297210185e-05,3.6127464753427774e-05,883,0.1524543109028875,817
ENSG00000157999,ANKRD61,Gene Expression,0.017335063046928778,2.6709530839719164e-05,3.642336971858806e-05,844,0.14244648743536545,793
ENSG00000167346,MMP26,Gene Expression,0.01732675121472387,2.640770802253556e-05,3.6017212760176194e-05,551,0.10025865353118509,520
ENSG00000162642,C1orf52,Gene Expression,0.017324612944118332,2.7360235592688298e-05,3.729947049841828e-05,17137,2.7899762309120475,5510
ENSG00000174417,TRHR,Gene Expression,0.017323873732445722,2.7031698524027092e-05,3.6859924132068925e-05,854,0.14447467947441922,785
ENSG00000147174,GCNA,Gene Expression,0.017323483766443482,2.7034426177463544e-05,3.686086302685235e-05,1034,0.17968104351080624,934
ENSG00000214756,CSKMT,Gene Expression,0.017319271369899678,2.7462815877621338e-05,3.743649216648525e-05,2414,0.3849319450078622,1969
ENSG00000180269,GPR139,Gene Expression,0.01731462404044364,2.719567646236598e-05,3.707792770270683e-05,713,0.11598405919754867,671
ENSG00000178163,ZNF518B,Gene Expression,0.01730164211997343,2.8048807176661583e-05,3.822953233299491e-05,5336,0.8809074521385812,3461
ENSG00000085978,ATG16L1,Gene Expression,0.01730007733698952,2.8095460554489193e-05,3.829023224091534e-05,10570,1.7410574987874137,4772
ENSG00000197653,DNAH10,Gene Expression,0.017296996807552336,2.760581411065388e-05,3.7628585558610334e-05,871,0.15341115280283538,815
ENSG00000040275,SPDL1,Gene Expression,0.01728640544310016,2.837191550297824e-05,3.866117266299846e-05,1589,0.24531615773084411,1367
ENSG00000204740,MALRD1,Gene Expression,0.01727889249956297,2.824069794948869e-05,3.848526926746378e-05,855,0.14347981784295089,793
ENSG00000189433,GJB4,Gene Expression,0.01724874241110756,2.919061325368233e-05,3.9767783238135164e-05,854,0.14535301844612936,792
ENSG00000144031,ANKRD53,Gene Expression,0.01724333414996109,2.922858926002192e-05,3.981651906958676e-05,894,0.17289143096479404,833
ENSG00000154415,PPP1R3A,Gene Expression,0.01723842009584436,2.938276606090362e-05,4.002352965736981e-05,669,0.11249024416583121,632
ENSG00000146858,ZC3HAV1L,Gene Expression,0.017237992160847357,3.0012834861814497e-05,4.0872533960902564e-05,5081,0.7992735933932765,3256
ENSG00000186897,C1QL4,Gene Expression,0.017237811504353245,2.9771881411955192e-05,4.055050484357399e-05,1419,0.22676591992028058,1214
ENSG00000087495,PHACTR3,Gene Expression,0.01723535843807228,2.8739647949249658e-05,3.915636237402669e-05,518,0.09998801514622535,488
ENSG00000234469,CLDN34,Gene Expression,0.017235155194022956,2.8391495759949592e-05,3.868493772914817e-05,494,0.09016649198976763,461
ENSG00000138376,BARD1,Gene Expression,0.01722603416341935,3.0344148457706055e-05,4.1314391177973366e-05,3776,0.6310491376014833,2705
ENSG00000214787,MS4A4E,Gene Expression,0.017224901783751925,3.0153488000284057e-05,4.105789413838015e-05,1559,0.28037399715177347,1354
ENSG00000155666,KDM8,Gene Expression,0.017220233409710836,3.0461275682514e-05,4.1467616576007645e-05,2509,0.40997467622615646,1972
ENSG00000186103,ARGFX,Gene Expression,0.017219877160360178,2.9779994356715633e-05,4.055849905721001e-05,682,0.11967012607206258,641
ENSG00000196171,OR6K2,Gene Expression,0.017216446410972037,3.0127620295195e-05,4.1025762114971e-05,702,0.11680286606561056,667
ENSG00000100678,SLC8A3,Gene Expression,0.017210460992334406,3.058943458533747e-05,4.163581123402948e-05,1360,0.22955582893780407,1209
ENSG00000165246,NLGN4Y,Gene Expression,0.017193672658455172,3.1352215990043675e-05,4.2657986485926504e-05,1829,0.28109237389350167,1545
ENSG00000037965,HOXC8,Gene Expression,0.017190866692594772,3.08091140386324e-05,4.1931663490163976e-05,669,0.11809678620203055,629
ENSG00000162227,TAF6L,Gene Expression,0.017190692936033897,3.152264803252258e-05,4.288342177031237e-05,4738,0.7553979389843177,3148
ENSG00000131470,PSMC3IP,Gene Expression,0.017186412336709755,3.162632189690484e-05,4.301798502109472e-05,3219,0.520872118335243,2432
ENSG00000261787,TCF24,Gene Expression,0.017185937792339522,3.0424823840968784e-05,4.1421113162614305e-05,616,0.11566061077534805,583
ENSG00000261873,SMIM36,Gene Expression,0.01718489772476878,3.1113918462333245e-05,4.2340131289039296e-05,790,0.13884254332989548,727
ENSG00000094804,CDC6,Gene Expression,0.017184296861626765,3.1247910810883184e-05,4.251926862840311e-05,1011,0.1757666525374872,921
ENSG00000106733,NMRK1,Gene Expression,0.0171779631956259,3.195925810151046e-05,4.3461032776724934e-05,9257,1.5572885735573463,4614
ENSG00000161992,PRR35,Gene Expression,0.017173291309041036,3.1620156498046725e-05,4.3012835353690315e-05,787,0.13119948357492456,720
ENSG00000164535,DAGLB,Gene Expression,0.017168163342415964,3.227222307122801e-05,4.388002831580209e-05,5780,0.9587534936367167,3590
ENSG00000011590,ZBTB32,Gene Expression,0.01716696292881778,3.149598491436478e-05,4.285037399691218e-05,713,0.12991780194331334,662
ENSG00000172071,EIF2AK3,Gene Expression,0.01716231068426264,3.24908933175827e-05,4.417402816651192e-05,11533,1.8890979231774627,4961
ENSG00000188991,SLC15A5,Gene Expression,0.017161819240754432,3.191327778639952e-05,4.340176967685405e-05,854,0.1501090250476765,798
ENSG00000125414,MYH2,Gene Expression,0.01715539532166976,3.049442408431524e-05,4.1509616278024596e-05,259,0.04705404970431286,253
ENSG00000100362,PVALB,Gene Expression,0.017148924418959117,3.178640037537761e-05,4.323247006137244e-05,434,0.07273043689160082,412
ENSG00000150433,TMEM218,Gene Expression,0.017137407268783433,3.333336712252333e-05,4.529559328526304e-05,4800,0.7760528414409863,3183
ENSG00000139624,CERS5,Gene Expression,0.01713738596839818,3.3281333951640235e-05,4.522828701276504e-05,23336,3.7363815643242586,5786
ENSG00000134571,MYBPC3,Gene Expression,0.017137363692869,3.211421819737659e-05,4.366847618128303e-05,532,0.1001921274618374,509
ENSG00000130182,ZSCAN10,Gene Expression,0.01713548524198424,3.266970298332339e-05,4.441045426602022e-05,623,0.10408518329367525,584
ENSG00000151353,TMEM18,Gene Expression,0.017132965554783264,3.350161601911594e-05,4.551737788632536e-05,14082,2.2761037966076825,5274
ENSG00000154529,CNTNAP3B,Gene Expression,0.017132046004381153,3.252997213731845e-05,4.422383291917768e-05,1154,0.2239418458502661,1029
ENSG00000187775,DNAH17,Gene Expression,0.017131470822049334,3.081489621470368e-05,4.19363757338853e-05,226,0.04376197474211103,221
ENSG00000138160,KIF11,Gene Expression,0.017131131566981605,3.3389250957860384e-05,4.53681215848799e-05,1509,0.23127637417666913,1278
ENSG00000087494,PTHLH,Gene Expression,0.0171299212271223,3.3042499840707507e-05,4.49138483811166e-05,1027,0.19836117584484522,936
ENSG00000198960,ARMCX6,Gene Expression,0.017116116473915654,3.4117123832944074e-05,4.634667825416172e-05,6461,1.031538558448789,3789
ENSG00000041988,THAP3,Gene Expression,0.01711514388970225,3.411487874549479e-05,4.634667825416172e-05,4990,0.8023552533638478,3271
ENSG00000149527,PLCH2,Gene Expression,0.017112623124375368,3.320042255317013e-05,4.512511567621477e-05,657,0.11707074354654279,615
ENSG00000185482,STAC3,Gene Expression,0.017097683115788458,3.467717109462143e-05,4.7100399870574166e-05,2744,0.44782652389594946,2154
ENSG00000214978,GSG1L2,Gene Expression,0.017096837055857964,3.326872623632404e-05,4.521455260311478e-05,667,0.12614754173587464,622
ENSG00000155858,LSM11,Gene Expression,0.01707809126885225,3.5479793352166666e-05,4.8176085362211136e-05,5003,0.8103256543561173,3293
ENSG00000183067,IGSF5,Gene Expression,0.01707161778525697,3.536086385413917e-05,4.80218117264874e-05,1245,0.1977653188515162,1088
ENSG00000196754,S100A2,Gene Expression,0.017069171361558007,3.476545685199284e-05,4.721676660506946e-05,552,0.1056240545609875,530
ENSG00000153820,SPHKAP,Gene Expression,0.017067501044925517,3.455781115868639e-05,4.694180585479215e-05,619,0.11286663328662055,575
ENSG00000153230,OR14K1,Gene Expression,0.017061813675558413,3.541202895762652e-05,4.8087683854192806e-05,768,0.12960860302365035,711
ENSG00000167011,NAT16,Gene Expression,0.017051935230856297,3.620966742756693e-05,4.915975652182706e-05,1329,0.2063479461247878,1156
ENSG00000111671,SPSB2,Gene Expression,0.017045295072335827,3.673431745010447e-05,4.9868298028352245e-05,6827,1.0972656091119959,3912
ENSG00000221878,PSG7,Gene Expression,0.017039524050078,3.5929405240553436e-05,4.878292463072589e-05,689,0.12164814884593839,637
ENSG00000197568,HHLA3,Gene Expression,0.017025515575226562,3.7462796614873284e-05,5.084578229649856e-05,4345,0.6853710700715214,2967
ENSG00000129007,CALML4,Gene Expression,0.0170207224798884,3.762338577817381e-05,5.104840836989026e-05,3501,0.5852854995497841,2578
ENSG00000172139,SLC9C1,Gene Expression,0.017017142463221384,3.7471579132697386e-05,5.085388408271551e-05,1181,0.18672838379514473,1041
ENSG00000136750,GAD2,Gene Expression,0.017012301882914832,3.700550758378718e-05,5.02326770738245e-05,774,0.14162646725811673,714
ENSG00000184697,CLDN6,Gene Expression,0.01701023375317034,3.745795972176502e-05,5.0843034831832576e-05,848,0.14404133335003144,792
ENSG00000214128,TMEM213,Gene Expression,0.01701014450642298,3.755890680756657e-05,5.096474691190369e-05,1013,0.17947561705317502,927
ENSG00000244067,GSTA2,Gene Expression,0.017000943235984983,3.753279091966988e-05,5.093313275691558e-05,681,0.11648649841897757,631
ENSG00000144730,IL17RD,Gene Expression,0.01699047597273779,3.8235765072558436e-05,5.1875407176271304e-05,1086,0.2036198962352644,992
ENSG00000204965,PCDHA5,Gene Expression,0.016982743713092104,3.852534754456016e-05,5.2256524916561426e-05,1015,0.17423881839133704,923
ENSG00000066629,EML1,Gene Expression,0.016977749985379206,3.9278395375541564e-05,5.326997923352576e-05,3266,0.5625551158911033,2409
ENSG00000143476,DTL,Gene Expression,0.016972823143952775,3.919123934137403e-05,5.3155764823980964e-05,1644,0.2874961094198548,1384
ENSG00000186222,BLOC1S4,Gene Expression,0.016971823448008422,3.9602074431988044e-05,5.370492869520239e-05,5734,0.9652073052371746,3520
ENSG00000172831,CES2,Gene Expression,0.016966468496148218,3.9874145734586364e-05,5.4069832153935766e-05,11216,1.7779873293681108,4856
ENSG00000219435,CATSPERZ,Gene Expression,0.01696448601017522,3.830132234661221e-05,5.1960450586094475e-05,465,0.09151193870093637,443
ENSG00000205129,C4orf47,Gene Expression,0.016958944901001857,4.00997705662931e-05,5.437170360987702e-05,3059,0.4864618987889963,2273
ENSG00000166436,TRIM66,Gene Expression,0.016955907152771444,4.023383133744396e-05,5.4549386416183484e-05,3447,0.564648473560051,2554
ENSG00000037749,MFAP3,Gene Expression,0.016951720071729307,4.036046425781592e-05,5.471286932047532e-05,2483,0.3857130144996991,1986
ENSG00000204165,CXorf65,Gene Expression,0.016949540195121567,3.840521995424062e-05,5.209749070334742e-05,338,0.07120207063636709,326
ENSG00000133641,C12orf29,Gene Expression,0.016949029143908927,4.060800040339707e-05,5.5044302886338396e-05,7396,1.1959679106836105,4099
ENSG00000162129,CLPB,Gene Expression,0.01694081323843495,4.093920157965947e-05,5.5489086522869026e-05,8888,1.44089647820331,4461
ENSG00000167741,GGT6,Gene Expression,0.016931577320117103,4.028762137675557e-05,5.461821896112272e-05,757,0.13679548238520184,693
ENSG00000155269,GPR78,Gene Expression,0.016919974657308226,4.1101577857416416e-05,5.5700818871618305e-05,947,0.16193467824685512,865
ENSG00000158874,APOA2,Gene Expression,0.01691437846414651,4.1400603064456476e-05,5.6101851693866546e-05,791,0.13596988366086277,732
ENSG00000196169,KIF19,Gene Expression,0.016912643532202298,4.108642408851004e-05,5.568445705862918e-05,633,0.11001544129593578,598
ENSG00000073536,NLE1,Gene Expression,0.016906996021023593,4.240406136779562e-05,5.7453021836729236e-05,5198,0.8223370035532325,3317
ENSG00000197497,ZNF665,Gene Expression,0.016888312301676714,4.319192305124453e-05,5.8481042094026464e-05,3798,0.6028540522509209,2707
ENSG00000170820,FSHR,Gene Expression,0.01688806785471954,4.213843943223772e-05,5.709741170950912e-05,746,0.13417608425422592,706
ENSG00000196338,NLGN3,Gene Expression,0.016887160459567674,4.24593425127906e-05,5.752361047768236e-05,1054,0.18731041653227695,933
ENSG00000083782,EPYC,Gene Expression,0.016885391437789884,4.254520224700187e-05,5.7635613085960186e-05,824,0.13501179160408874,769
ENSG00000164627,KIF6,Gene Expression,0.01688277817312967,4.283389787018699e-05,5.801801077471678e-05,769,0.12099006142048041,720
ENSG00000187714,SLC18A3,Gene Expression,0.016875935809162985,4.310780513328005e-05,5.837589283049693e-05,985,0.16829402016586156,904
ENSG00000166603,MC4R,Gene Expression,0.016873194417851102,4.2714062558957266e-05,5.786003063906111e-05,829,0.14697399743362977,761
ENSG00000180116,C12orf40,Gene Expression,0.016868403546713033,4.3164683816376836e-05,5.844853852798832e-05,681,0.11169500226388583,632
ENSG00000143294,PRCC,Gene Expression,0.0168645913849458,4.426679876567974e-05,5.992293854179966e-05,15894,2.5712196772382754,5403
ENSG00000177558,FAM187B,Gene Expression,0.016863742571060315,4.356172453801044e-05,5.897732882516587e-05,725,0.12291700885793648,683
ENSG00000169085,VXN,Gene Expression,0.016862240555108498,4.400862303333142e-05,5.9577913470645705e-05,1451,0.241477839620438,1254
ENSG00000010030,ETV7,Gene Expression,0.016859139028617996,4.2950384922635365e-05,5.8167074336715576e-05,583,0.10624788021497861,547
ENSG00000173239,LIPM,Gene Expression,0.01685441730146917,4.293270438804342e-05,5.8147486118428176e-05,381,0.06598596917285914,369
ENSG00000170324,FRMPD2,Gene Expression,0.016843963978274628,4.440774425051863e-05,6.0109231959313014e-05,874,0.14861441156707392,802
ENSG00000157216,SSBP3,Gene Expression,0.01684155633904144,4.535316161469183e-05,6.137513868159786e-05,13372,2.1793030553055805,5163
ENSG00000173557,FAM166C,Gene Expression,0.016840052790373428,4.4678469566905576e-05,6.047115112016712e-05,825,0.13485385086715787,767
ENSG00000116704,SLC35D1,Gene Expression,0.016839512202261698,4.5455242887015856e-05,6.15086777205319e-05,6562,1.089601923419664,3878
ENSG00000107859,PITX3,Gene Expression,0.016817463189830236,4.564248284588679e-05,6.175742233571074e-05,673,0.11234604919439516,635
ENSG00000179528,LBX2,Gene Expression,0.01681237397616927,4.6094225535364686e-05,6.235932607414963e-05,994,0.16789303064362388,902
ENSG00000013392,RWDD2A,Gene Expression,0.0168092077695348,4.691198756456849e-05,6.345615079352773e-05,5350,0.8574114220673661,3384
ENSG00000128645,HOXD1,Gene Expression,0.0168043080099473,4.5674785680516194e-05,6.179650480852415e-05,672,0.13071627724270724,624
ENSG00000129194,SOX15,Gene Expression,0.016795875121464594,4.700390033551827e-05,6.357572064086522e-05,1163,0.19307964605409086,1039
ENSG00000109805,NCAPG,Gene Expression,0.016781519054283208,4.784785510469902e-05,6.47123804225381e-05,1499,0.2457920998311005,1285
ENSG00000274180,NATD1,Gene Expression,0.016781148990405892,4.803275586096056e-05,6.49575916584562e-05,2535,0.44640510554387286,1986
ENSG00000164342,TLR3,Gene Expression,0.016774660343154734,4.8145942332933345e-05,6.510578991265979e-05,1645,0.3128907272232043,1391
ENSG00000275591,XKR5,Gene Expression,0.016772523242751615,4.637634677395752e-05,6.273630327268055e-05,303,0.05302950894388878,292
ENSG00000188687,SLC4A5,Gene Expression,0.016767278290134,4.875907853518768e-05,6.592997701253554e-05,2187,0.369809321083875,1789
ENSG00000133131,MORC4,Gene Expression,0.01675812562424951,4.942912839012159e-05,6.682099565571552e-05,5896,0.9704546024510667,3634
ENSG00000130529,TRPM4,Gene Expression,0.016752414293800928,4.971453093460809e-05,6.719174397793723e-05,8068,1.339120034530792,4310
ENSG00000130768,SMPDL3B,Gene Expression,0.016745278854846644,4.9605485675119354e-05,6.704937674212147e-05,1025,0.15966621549270812,931
ENSG00000274391,TPTE,Gene Expression,0.01673941438936141,4.95970258378442e-05,6.704295491443278e-05,876,0.14659724229092716,810
ENSG00000166415,WDR72,Gene Expression,0.016733885747135753,4.9048077319646666e-05,6.63157886093682e-05,881,0.17111331086656079,810
ENSG00000174611,KY,Gene Expression,0.016730472994551236,5.0577636711235385e-05,6.834805553031337e-05,1762,0.2859942053364114,1497
ENSG00000204695,OR14J1,Gene Expression,0.016729833777267528,4.996353323516445e-05,6.752323492016056e-05,880,0.15194875028118587,797
ENSG00000171443,ZNF524,Gene Expression,0.01672555068771153,5.1076172078889925e-05,6.901659161833557e-05,4192,0.6882731680216424,2931
ENSG00000113273,ARSB,Gene Expression,0.01670928673187884,5.1970084029795416e-05,7.021399170453002e-05,9650,1.5949582498382493,4606
ENSG00000215475,SIAH3,Gene Expression,0.016705757054062687,5.1182251882719854e-05,6.915476248478413e-05,821,0.1361286255529876,751
ENSG00000155622,XAGE2,Gene Expression,0.016699677764633034,4.4737108231496236e-05,6.05459837913272e-05,107,0.019223832741127954,104
ENSG00000130699,TAF4,Gene Expression,0.016691106893759355,5.293443454590374e-05,7.151152927929915e-05,8882,1.4682177696791476,4475
ENSG00000135643,KCNMB4,Gene Expression,0.016686244809892267,5.298354245009129e-05,7.157252255793605e-05,2522,0.42904137758703786,2003
ENSG00000254093,PINX1,Gene Expression,0.01666446215146708,5.43873263885164e-05,7.345234957976921e-05,5286,0.8602354590151694,3419
ENSG00000174442,ZWILCH,Gene Expression,0.0166635130495732,5.447456462315259e-05,7.355917716387011e-05,5618,0.900413789115365,3512
ENSG00000125492,BARHL1,Gene Expression,0.01666297692614563,5.3802904728783574e-05,7.266849288570088e-05,935,0.1527056584936733,856
ENSG00000036448,MYOM2,Gene Expression,0.01666246972693644,4.9065966166050856e-05,6.633501386461008e-05,492,0.12798696158428788,461
ENSG00000269964,MEI4,Gene Expression,0.016661654872997953,5.354819650982279e-05,7.232987733005055e-05,814,0.13676317286062148,751
ENSG00000198455,ZXDB,Gene Expression,0.016660349759237594,5.4598618800749676e-05,7.372118554385659e-05,3834,0.6029500645735395,2701
ENSG00000146143,PRIM2,Gene Expression,0.01665149463291463,5.515119321941597e-05,7.445061009837821e-05,6219,1.0135926444771353,3739
ENSG00000145220,LYAR,Gene Expression,0.016645962007214427,5.5404751046150835e-05,7.478731217602066e-05,5772,0.9981057745628299,3612
ENSG00000133710,SPINK5,Gene Expression,0.016645855913895807,5.464712068059541e-05,7.378116368236038e-05,891,0.14779855957405338,789
ENSG00000205057,CLLU1OS,Gene Expression,0.016631900000803737,5.4909113684109556e-05,7.412935385120601e-05,683,0.12010496858734904,645
ENSG00000149654,CDH22,Gene Expression,0.016626846728723256,5.4468193798173914e-05,7.355606897427087e-05,581,0.10495266469745305,549
ENSG00000125787,GNRH2,Gene Expression,0.01662593114888175,5.6212688240853126e-05,7.586656453112602e-05,1490,0.2461452854342244,1295
ENSG00000168418,KCNG4,Gene Expression,0.0166180481846209,5.577900319631013e-05,7.528686931827807e-05,833,0.15081250419265724,775
ENSG00000233932,CTXN2,Gene Expression,0.016615824955549745,5.6869491892985735e-05,7.674155008580943e-05,1672,0.258847578640088,1424
ENSG00000256188,TAS2R30,Gene Expression,0.016615132251956224,5.712932549362115e-05,7.708642359843171e-05,3231,0.5187480344630494,2422
ENSG00000185379,RAD51D,Gene Expression,0.016613931505744407,5.7259702024525794e-05,7.725657810847535e-05,5186,0.8658931499339421,3308
ENSG00000184389,A3GALT2,Gene Expression,0.016612656264055527,5.6293500192650114e-05,7.596995916256334e-05,800,0.14064225741909558,736
ENSG00000160886,LY6K,Gene Expression,0.016589546789137405,5.802871325033543e-05,7.828620548859783e-05,1236,0.2149068746979414,1096
ENSG00000122966,CIT,Gene Expression,0.016589493870398698,5.8031484955867185e-05,7.828620548859783e-05,1165,0.20263955986413199,1023
ENSG00000102057,KCND1,Gene Expression,0.016587186440644098,5.867888836341706e-05,7.913004587433719e-05,2476,0.3974577734466797,1948
ENSG00000187140,FOXD3,Gene Expression,0.016578339897892532,5.839229316229044e-05,7.876119112779618e-05,930,0.15883044452646894,861
ENSG00000163354,DCST2,Gene Expression,0.016577781382613913,5.850301210341691e-05,7.89046444671691e-05,823,0.14459287274342558,761
ENSG00000119042,SATB2,Gene Expression,0.016574717438125275,5.8344116523167955e-05,7.870208151550683e-05,764,0.1532693683327914,707
ENSG00000093009,CDC45,Gene Expression,0.016570439605374018,5.92504971588248e-05,7.989491549605221e-05,1310,0.22102691415525333,1149
ENSG00000196666,FAM180B,Gene Expression,0.016551688289518397,5.9936726717113586e-05,8.081421711533247e-05,866,0.14637539165717475,794
ENSG00000167618,LAIR2,Gene Expression,0.016550602620192895,5.860740698526712e-05,7.903954760315381e-05,417,0.07110070595380295,398
ENSG00000198003,CCDC151,Gene Expression,0.016545492723577877,6.123485025666398e-05,8.253988428079298e-05,2406,0.37484637999129095,1931
ENSG00000149489,ROM1,Gene Expression,0.016542900646262446,6.102522618167683e-05,8.22634611249942e-05,1539,0.2739755979633394,1332
ENSG00000205858,LRRC72,Gene Expression,0.016538775656815663,6.013681571936935e-05,8.107795478513124e-05,733,0.1300375270418546,686
ENSG00000183396,TMEM89,Gene Expression,0.016533278930658032,6.176296990179075e-05,8.324554182185144e-05,1330,0.21127625200803893,1174
ENSG00000183631,PRR32,Gene Expression,0.01653109264614522,6.0369767372447924e-05,8.138595605874719e-05,363,0.05777621964696548,342
ENSG00000203760,CENPW,Gene Expression,0.016521615036792933,6.276298622398535e-05,8.457446902504534e-05,2555,0.4241882846717221,2033
ENSG00000179674,ARL14,Gene Expression,0.016515727427737,6.214179908758943e-05,8.374989205296012e-05,892,0.15497758321492705,818
ENSG00000260325,HSPB9,Gene Expression,0.0165157106753237,6.27300884370463e-05,8.453644018760146e-05,1294,0.2116981520914664,1165
ENSG00000184221,OLIG1,Gene Expression,0.016512133031052,6.282781015531924e-05,8.465551015039549e-05,990,0.16144831432473764,893
ENSG00000170802,FOXN2,Gene Expression,0.016506424642596447,6.386969168281631e-05,8.605294898638075e-05,15069,2.4788185271524488,5396
ENSG00000106459,NRF1,Gene Expression,0.016501508870147973,6.417615180320801e-05,8.645940498931221e-05,9022,1.4864955948622764,4446
ENSG00000166133,RPUSD2,Gene Expression,0.016478191371520273,6.567785799616033e-05,8.847594001017886e-05,4946,0.7944824619377878,3282
ENSG00000204610,TRIM15,Gene Expression,0.01645916743657024,6.608972275135017e-05,8.901750377588532e-05,858,0.14466496741247917,795
ENSG00000109158,GABRA4,Gene Expression,0.01644949868719155,6.658358370414952e-05,8.967601271195879e-05,948,0.1628242391051871,864
ENSG00000103707,MTFMT,Gene Expression,0.016440558024181668,6.829834806088009e-05,9.196493392152918e-05,4950,0.775654624616155,3232
ENSG00000172680,MOS,Gene Expression,0.016437891154310248,6.765699395216984e-05,9.111491318433839e-05,1007,0.1630453792808147,894
ENSG00000147202,DIAPH2,Gene Expression,0.016429954837316567,6.899696394913057e-05,9.289871274455782e-05,13256,2.2300535548357714,5240
ENSG00000125462,C1orf61,Gene Expression,0.016409935564041023,6.812850216264543e-05,9.17430671628532e-05,713,0.12845506135355458,670
ENSG00000178021,TSPYL6,Gene Expression,0.016402324458713043,6.982289826029664e-05,9.400376345061313e-05,943,0.16132735238261356,866
ENSG00000111254,AKAP3,Gene Expression,0.01639977046479134,7.079834682977015e-05,9.530283086169894e-05,1753,0.2826329637007865,1489
ENSG00000258484,SPESP1,Gene Expression,0.016397656584208643,7.026117695474454e-05,9.458678104043172e-05,965,0.16964152424728227,880
ENSG00000205923,CEMP1,Gene Expression,0.016382944822165842,7.192242642362068e-05,9.680876414443716e-05,1402,0.2243644659676697,1232
ENSG00000104883,PEX11G,Gene Expression,0.016382800423486988,7.209053698065127e-05,9.702781900076188e-05,2384,0.38944404615802314,1912
ENSG00000119599,DCAF4,Gene Expression,0.016380993771367338,7.254861420102898e-05,9.763708300416921e-05,6330,1.0044614549937954,3712
ENSG00000111581,NUP107,Gene Expression,0.016369084903409367,7.339431439912225e-05,9.876053456847795e-05,10918,1.7821693326356383,4858
ENSG00000087263,OGFOD1,Gene Expression,0.01636613996757971,7.360100362419075e-05,9.902391653129623e-05,12133,1.9935881597920808,5047
ENSG00000175544,CABP4,Gene Expression,0.016358908139636124,6.584096886141921e-05,8.868906066377609e-05,166,0.037903604640428565,162
ENSG00000105954,NPVF,Gene Expression,0.01635394894352655,7.343791417491197e-05,9.881184775138695e-05,813,0.13642080602293102,755
ENSG00000139173,TMEM117,Gene Expression,0.016351356307906895,7.463792867623553e-05,0.00010040406583422457,3394,0.5389494412421332,2480
ENSG00000117560,FASLG,Gene Expression,0.016350929408797267,7.318326673178e-05,9.848387647661633e-05,826,0.1602622992139903,767
